Class,User,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11
3,0,55.61846738,134.2632048,-42.87859309,55.33688469,13.20497279,-76.95450634,59.92176302,90.47213957,-35.86682656,61.42987206,50.53404793,-82.24016288,58.33232142,76.00697955,-77.67286109,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,56.01889795,13.13943547,-76.35402532,60.00834964,90.48664557,-35.57408754,62.27644426,50.42033351,-81.45655169,55.18961754,134.4815106,-42.95688823,58.26073827,76.1799969,-77.58567102,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.62687681,90.64837468,-35.85082095,55.89115751,13.23213384,-76.38170201,55.03125107,134.5207615,-43.08821594,62.34386355,50.36306778,-81.40889303,56.51453164,76.80302026,-79.25040969,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.87601082,90.50877339,-35.70095254,56.07707993,13.13550902,-76.20197486,54.79368197,134.5071583,-43.30678021,62.22605166,50.39776636,-81.39531047,55.94506732,76.9063402,-79.78180118,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,60.16438397,90.56784334,-35.11341816,56.40493141,13.3600112,-75.8721764,54.81788422,134.5901902,-42.86581934,62.9403576,50.40507059,-80.76121162,56.53519926,76.95917623,-79.20482339,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,60.45195407,90.54258143,-34.6867243,56.48921688,13.42444263,-75.88144133,54.87170738,134.6872391,-42.48726043,63.055817,50.5721243,-80.71615042,57.35141139,76.91426484,-78.4651643,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,60.6187113,90.55765452,-34.25049555,54.96828242,134.7804996,-41.84671271,63.0715056,50.87744021,-80.55024241,56.55275896,77.31875596,-78.82802079,56.72681996,13.47051206,-75.73784908,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,58.1617486,76.77952379,-77.96077798,60.89246994,90.50429414,-34.13741376,54.98579675,134.7478657,-41.87607058,63.69580092,50.54193791,-80.27152736,56.28175788,13.46993759,-76.23721046,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,58.65678106,76.43526948,-78.02531886,64.19454995,50.13336736,-80.1374147,55.4141651,134.5521311,-41.88042601,61.04398794,90.42709836,-34.25679669,56.71916602,13.05925541,-76.28889158,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.18204441,76.18135411,-77.68253861,55.38558618,134.5020636,-41.98802101,64.04647909,50.0395,-80.31129888,60.48603757,90.5883213,-34.76038134,56.97630473,12.96825149,-76.06361738,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,58.75744543,76.37184642,-78.25830921,55.33973032,134.5364145,-42.12367286,64.20581577,49.88785805,-80.24287579,60.4089994,90.61892659,-34.89345358,56.53297744,13.01534702,-76.42246205,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,55.13212246,134.4575544,-42.75743325,56.58031847,12.71640843,-76.37233581,58.310976,76.38816904,-79.18079924,60.64053005,90.40527012,-35.00822921,63.459078,49.78999272,-81.15098952,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,54.90284887,134.5957029,-42.93563406,56.87510232,12.61654413,-76.16674952,62.18895832,50.14420438,-82.59359825,60.91614802,90.35362885,-34.82404964,57.8435278,76.46452136,-80.00880857,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,54.98248157,134.53687,-42.89383379,60.97313041,90.3068201,-34.73151054,61.49531288,50.32723701,-83.24296493,56.53674874,12.60352512,-76.40560078,56.82408635,76.69990862,-81.20971839,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,54.8905187,134.573448,-43.06519326,57.02007606,12.4402207,-76.011619,61.09143244,90.24405193,-34.72338173,61.64313909,50.08926597,-83.26368818,58.43325491,76.0216283,-80.23320868,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,55.17383083,134.5387742,-42.70860831,62.17296491,50.05808405,-82.79665691,57.48225391,12.3628048,-75.64696635,61.10508166,90.29128473,-34.63877533,58.72841546,75.99423001,-80.02186871,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,55.25187303,134.4509518,-42.91864087,58.84051255,75.77798678,-79.98627718,62.33072691,49.72770869,-82.78520296,57.07333254,12.28220736,-75.92121934,61.39692105,90.10219265,-34.59732636,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,58.27821128,75.61583143,-80.58823676,54.80256262,134.5015167,-43.56537252,56.92678058,12.09645542,-75.99160535,62.48335366,49.34554161,-82.73065912,61.19618531,90.06939294,-34.98370726,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,57.99048006,75.45209863,-80.95594585,54.8941962,134.4063603,-43.75458911,56.54352855,12.0190078,-76.22645118,62.14738832,49.20472154,-83.06310301,60.52774952,90.15713549,-35.69813166,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,54.93727171,134.2282327,-44.10477536,63.30792484,48.53470725,-82.28213865,59.68792988,74.7236685,-79.96746333,56.50759698,11.77984139,-76.20053125,60.58860011,90.05534327,-35.89866552,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,63.94304699,48.36223325,-81.93225825,55.00789217,134.2295952,-44.01582711,56.17950284,11.87888664,-76.50380759,59.9125335,74.57489585,-80.16157938,60.19271872,90.13996788,-36.1549332,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.71238512,74.62269457,-80.37229368,54.97296245,134.2546011,-43.92348688,64.09317819,48.33725484,-81.86599181,56.03263859,11.80304709,-76.61896121,59.90234562,90.2361519,-36.27313888,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,54.81303834,134.3180958,-44.02194996,63.44663148,48.35309696,-82.6696826,60.21374332,74.56213779,-80.19355641,59.76697135,90.33924461,-36.32141103,56.01865571,11.56157798,-76.85400328,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,54.72725366,134.3586277,-43.92989308,60.08244374,74.74827567,-80.6130978,63.43675448,48.20792219,-82.79081542,55.80419409,11.63344823,-77.07221626,59.72298877,90.33880823,-36.23762841,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,55.21167087,134.1359081,-43.63442131,64.45272699,47.95962378,-82.07490279,59.53279235,90.35164905,-36.51223484,56.03938202,11.46849017,-76.91650534,58.92763431,75.12188847,-82.47675739,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,55.78578389,134.0478101,-42.76873835,61.64412947,74.5102148,-80.63927741,64.53484021,48.17336116,-82.04911277,59.62675278,90.45504988,-36.11461839,56.22220869,11.59997448,-76.97254981,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,55.38842717,134.3987554,-42.29159062,61.04598644,75.0198406,-81.11075559,62.80320535,49.23431616,-83.36727695,59.30664648,90.73011415,-35.90192722,55.54367621,12.30043773,-77.44833308,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,61.321019,74.98800431,-80.89344052,62.80480657,49.23473808,-83.37350321,55.56672154,134.2981963,-42.19144411,59.04132579,90.90821383,-36.08223918,55.35213853,12.37065806,-77.58292757,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,61.7126657,75.04677674,-80.49810356,62.19933107,49.60228353,-83.91812846,55.74621878,134.3748281,-41.9204559,59.40703768,90.8185681,-35.72088748,55.69498865,12.41650857,-77.32743276,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,55.57791655,134.4744134,-42.03392963,62.26458535,49.56854261,-83.9587156,62.06614972,75.00201458,-80.35835979,59.4499974,90.82478876,-35.62368391,55.711775,12.47271656,-77.27922788,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,62.81117588,49.56821375,-83.51536792,59.50474623,90.92227005,-35.33961319,61.81677232,75.37873547,-80.37949082,54.88143824,134.8676533,-42.22448236,55.51252504,12.7550285,-77.35975453,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,63.12493903,49.519111,-83.37996794,55.00225138,134.8773393,-42.01691821,55.85379203,12.72050683,-77.08023821,59.34209418,91.07687733,-35.34313695,61.4624631,75.44875772,-80.82991819,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,56.53101091,12.4739537,-76.50479382,63.31135682,49.31182652,-83.32179312,54.75784864,134.9373611,-42.24082546,59.35886445,91.04690809,-35.38336524,58.90871125,76.53666611,-83.4816563,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,62.87357973,75.03099025,-81.11816683,56.58977478,12.59175112,-76.47121402,59.15085588,91.25865208,-35.44307305,55.00365033,134.8921322,-41.94786619,63.95287701,48.97453128,-83.09899254,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.43471619,91.05555034,-35.47802147,63.2946263,74.58227986,-81.34463252,56.41533011,12.27860047,-76.52780403,55.27605283,134.5564672,-42.17917531,65.19862502,48.17863033,-82.50729213,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.43876657,91.05987953,-35.50492273,64.84289915,48.10524646,-82.92742309,55.24612872,134.4832574,-42.3025835,56.97680629,11.81220593,-76.18420366,62.96965316,74.67352313,-82.05808621,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,65.26104152,47.71033454,-83.1612586,59.39009271,90.96835354,-35.66978829,55.13281835,134.4557613,-42.54446979,63.93120652,74.2800933,-82.62406013,56.38940473,11.6756957,-76.73433303,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.85843622,90.7845969,-35.40355168,64.22847099,73.75514207,-83.21753598,54.9162884,134.4959779,-42.82837034,65.37543129,47.32225163,-83.70868024,56.65523565,11.29565154,-76.77821909,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.81382159,90.75849638,-35.52134945,55.67874495,11.45453819,-77.61681371,54.61324858,134.5372402,-43.13554141,65.88228603,46.83818697,-83.48318837,63.57688855,73.92065012,-84.16547209,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.74449614,90.7595925,-35.5346921,55.22713219,11.58438011,-77.96550214,54.51973252,134.5371087,-43.18228273,64.9180615,46.96732279,-84.51002045,65.36750591,73.38696761,-84.0077881,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.9502241,90.67646428,-35.36286104,65.8089079,46.27625893,-84.19202303,55.42496077,11.53044545,-77.7808742,54.27413003,134.6044958,-43.38139731,65.08906093,73.13890839,-84.88552783,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,60.11603809,90.61700392,-35.24979435,65.52508214,46.31080633,-84.53025547,64.97760254,73.28546091,-85.22464031,53.99713626,134.8029128,-43.6111568,55.32758309,11.49712287,-77.83099155,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,60.10503117,90.61832954,-35.21319693,53.73759279,134.9317405,-43.71313057,55.65008289,11.3977545,-77.64582811,65.4576549,46.33832587,-84.79720765,66.47386928,72.76542171,-84.83352618,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.62896291,90.70388664,-35.85568925,53.4356528,134.8856927,-44.29210211,55.06344894,11.30373373,-78.02017238,66.0692057,72.64916421,-86.0997017,63.36842982,46.79384974,-86.71092331,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.55200984,90.73243562,-35.94416816,65.78382506,72.42389314,-87.00901068,64.15612225,46.34623017,-86.41125033,53.36914961,134.8857628,-44.40327773,55.1706026,11.21581956,-77.89026885,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.82094354,90.58474256,-35.82735326,53.41019666,134.8592755,-44.42235297,55.30137575,11.06967788,-77.69699958,64.55575502,45.98536707,-86.3386776,67.93027611,71.79763258,-86.0171595,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.86732758,90.4234685,-36.02613179,53.20646298,134.7665752,-44.93862113,54.96431384,10.8002716,-77.86900496,66.21613788,72.00704774,-88.54759735,64.82995353,45.41892094,-86.29674621,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.74082567,90.47097846,-36.13431564,53.07867206,134.7950901,-45.04132104,67.91471794,71.1653346,-88.08030124,55.98751874,10.34294183,-76.94900887,65.02606043,45.00392471,-86.51237094,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.19161405,90.46346738,-37.03046583,52.91936385,134.4805616,-45.77359461,67.18521002,43.63586048,-85.32961662,68.72589968,70.32254294,-88.21612031,55.06984515,9.926539249,-77.64761785,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.5585884,90.39232813,-36.66660577,66.31139125,43.93576671,-86.07098648,68.52094839,70.29181808,-89.2761587,53.09695566,134.5531467,-45.45291791,55.0378209,9.992301956,-77.62964742,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,59.79281123,90.27801882,-36.58210552,53.08636602,134.5484355,-45.53888982,67.52997878,43.25219104,-85.38684751,69.33027604,69.87901166,-89.46929463,55.06549788,9.973556192,-77.60017903,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,65.70806104,43.83215802,-87.31009126,53.38438866,134.5096481,-45.1651073,59.8413949,90.36112729,-36.46774315,55.12167507,9.905524701,-77.65514433,70.64415071,69.36021763,-89.09774934,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,66.28354113,43.25631699,-87.05792632,70.99239327,68.7143913,-90.10619296,53.66888778,134.3767581,-45.00026992,55.00616383,9.737650471,-77.86861738,59.63887251,90.41279196,-36.67328629,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,53.86731396,134.2870457,-44.90907964,54.63341325,9.640933547,-78.35844046,66.76240673,42.85339504,-87.01665257,59.58741658,90.38893148,-36.75967404,71.35930371,68.52741782,-90.96463052,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,54.13007443,134.2440476,-44.64408111,72.37147572,67.93546868,-91.42504172,66.21172715,42.8582734,-87.82174133,55.07853743,9.543982688,-77.96504655,59.79846402,90.32999263,-36.56610804,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,54.46995017,134.0642645,-44.44318478,73.18174054,67.18618673,-92.19241024,55.2220911,9.399837553,-77.84145416,66.78964718,42.10705723,-87.73400158,59.62729401,90.31696746,-36.73715657,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,54.56527288,134.0690662,-44.4327774,55.91545318,9.14596188,-77.35137389,59.8994029,90.31650114,-36.51553441,75.763153,65.94876098,-91.34527598,68.35502282,41.54436315,-87.07280952,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,54.12290237,134.3322346,-44.17286931,69.43320053,41.2158802,-86.31842999,74.60374888,66.19693821,-92.73202024,59.53475825,90.55864787,-36.34728408,55.47973436,9.598173578,-77.58675299,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,53.85894454,134.8364943,-43.06560836,55.94576691,10.12213669,-77.14339228,59.92340843,90.86031112,-35.08787599,69.34511463,42.09173871,-86.47747771,73.52108389,67.29965615,-93.74260281,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,53.4378184,135.2897745,-43.3122737,56.35027872,10.11056021,-76.83923768,69.90272347,41.92796277,-86.22941975,60.49981454,90.76231301,-34.41498018,78.06021572,65.77476238,-90.92820486,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,70.6707657,41.45016315,-85.86288674,53.56850901,135.3179214,-43.11859619,78.32404225,65.38139925,-91.39129766,60.84795362,90.69620763,-33.99585863,56.57847297,9.987106191,-76.749255,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,77.73567726,65.43885715,-92.4574606,60.8592114,90.7783395,-33.68073636,53.78956927,135.3948224,-42.48638586,69.61480006,41.80509657,-86.79974076,56.23892267,10.2629057,-77.0470942,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,68.76520694,41.47718323,-88.03996557,80.08225114,63.74144184,-91.90951009,53.50714043,135.3426738,-43.00747098,60.07755895,90.96925714,-34.51223963,55.62082737,10.20048952,-77.4362815,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,79.80943263,63.12670102,-93.53971188,53.52471054,135.2644304,-43.10030032,55.67044563,9.921100346,-77.42535346,58.93179472,91.37819947,-35.56953786,69.25179447,40.84140423,-88.02048095,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,80.10548236,62.2903957,-94.38180504,53.89757071,135.2606787,-42.39750936,69.16221866,40.44477491,-88.4645389,58.54082679,91.6546021,-35.67871689,56.35505347,9.737653815,-76.9360842,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,83.53682553,60.18522417,-92.90470224,52.54021165,135.8655156,-43.34223666,57.89136172,91.9170545,-36.06923855,56.10929529,9.902291846,-77.20974142,70.12524167,39.88627291,-88.1790101,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,52.37957327,135.8253413,-43.59531235,81.77831351,59.75459301,-95.58913032,71.38488404,38.62133558,-87.61759678,55.56173725,9.856959939,-77.65999341,57.72097991,91.87739135,-36.32657582,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,82.48632945,58.68421199,-96.23006487,52.46270976,135.9054416,-43.3163273,57.52500192,91.97937387,-36.33623165,55.58556474,9.976356907,-77.63520575,70.62143127,38.67518023,-88.54684979,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,83.74808311,57.18576955,-96.15721135,52.20446065,135.9060623,-43.68833204,57.68134996,91.80097545,-36.29035021,72.29578409,37.52484449,-87.49679675,55.7138547,9.800940169,-77.53337223,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,55.6221512,10.08058355,-77.59576328,71.34978597,37.80875785,-88.25823387,57.66630664,91.90604269,-36.04355861,53.73531652,135.5026001,-42.25978255,83.78121454,56.51352634,-96.71914449,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,55.91103766,9.897459083,-77.4294181,86.99214289,54.69624677,-94.74016867,58.41811994,91.60536808,-35.64085833,70.99657792,37.62598191,-88.87724607,53.98866603,135.3568902,-42.22278755,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,72.09177527,37.00343133,-88.22404273,55.96748155,9.963382343,-77.37859007,86.35274673,54.05818868,-95.84988848,58.83998701,91.47431531,-35.28938401,53.67564405,135.5059437,-42.4023667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,71.22157131,36.61732746,-89.10733355,59.03977327,91.33166435,-35.39922325,55.48285106,10.02548487,-77.72597045,53.14551228,135.7199847,-43.1182596,86.54005215,52.74166659,-96.40806569,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,53.84318961,135.1324916,-43.31415822,55.67213747,9.29334132,-77.54118464,58.84867515,91.1440247,-36.01185613,70.93930106,35.73373054,-89.6163705,87.9750832,50.25179298,-96.00209598,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,58.84908946,91.12125798,-36.06527156,88.13723178,48.85781199,-96.65493141,72.10709321,34.64307216,-89.04465685,54.06049972,134.9513673,-43.27467708,55.34653536,9.204563933,-77.862295,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,70.99532553,34.19341161,-89.9849789,87.33374846,47.59874509,-98.04812664,58.62115923,91.02744881,-36.65211942,54.55855195,134.4906651,-43.51178524,55.71281407,8.577217157,-77.57042905,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,88.14103464,45.76434603,-97.55293412,72.33134987,33.29096571,-88.81874949,54.81519397,134.3328236,-43.49792191,58.41834631,91.00897104,-37.02289709,55.97817128,8.316214103,-77.68455209,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,55.46757008,134.1620922,-43.0660791,70.73380719,33.46274637,-90.4435935,58.77755398,90.83170082,-36.74842329,56.57471015,7.915732991,-77.37684217,87.63276292,45.1675934,-98.448388,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,60.26095005,90.21861634,-35.97603213,55.83789392,134.0898865,-43.28028857,57.66611903,7.307824548,-76.55980844,88.26701429,43.88950057,-97.99984731,72.20450424,32.160099,-89.59090468,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,58.11870363,7.264700323,-76.38090814,55.48779896,134.3583822,-43.41539066,89.37180554,42.80275969,-97.29923259,73.52219249,31.63587054,-88.31114408,61.88247284,89.74683638,-34.81184518,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,58.34175515,7.515587119,-76.22486402,55.81645811,134.3802939,-42.80879754,73.70910524,31.67267937,-88.20699157,89.23240264,42.51749227,-97.26332929,61.00699355,90.37895787,-35.3024921,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,58.10538782,7.581363134,-76.42172122,61.23435954,90.28181596,-35.09960157,73.36477792,31.5233724,-88.4485249,55.17661898,134.6351397,-43.58187471,89.89914818,41.38686485,-97.10079552,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,61.32796384,90.3098046,-34.80825311,55.26478929,134.6245965,-43.46751926,58.15644381,7.612050155,-76.42013622,89.29620801,41.14261192,-97.74528222,72.61273152,31.42816627,-89.31692457,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,54.27943438,134.5801567,-44.55316097,60.26009861,90.47880964,-35.8311666,57.18740611,7.534573648,-77.01619659,71.57766969,31.04523041,-90.12436217,90.98100537,39.09204957,-96.57934811,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,54.09664308,134.8539137,-43.58669763,57.3010453,8.085448247,-76.8558197,59.95466154,90.83543732,-35.29091497,70.57898823,31.8126104,-90.68449977,90.5119141,39.29391679,-96.8203714,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,57.9008698,8.388468792,-76.41831677,54.15860459,135.0684941,-42.56414929,60.03404139,90.97206651,-34.55388679,72.78252444,31.12151236,-88.71242268,89.72844803,39.6514524,-97.34214853,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,57.95756495,8.453379831,-76.41900726,54.0735926,135.1204544,-42.42760392,58.98299592,91.41352091,-35.30852033,72.52575854,30.97303527,-88.85624258,90.81616602,38.72399949,-96.18557477,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,58.25791409,8.612042906,-76.16159375,54.39484316,135.1522704,-41.82159254,91.20794177,38.35264838,-95.90602647,58.49407594,91.7055125,-35.39719628,72.44744321,31.2088149,-88.97790518,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,55.13384076,134.9922224,-41.12261142,58.15824795,8.833204664,-76.32145133,72.33699203,31.23619965,-89.31136476,89.02463062,38.88502203,-97.60167751,58.14086412,91.87902021,-35.56942269,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,54.78987155,134.8752226,-41.88940434,57.26310665,8.726779398,-76.9689133,71.046126,31.25564665,-90.52058395,57.77838774,91.77172731,-36.20514604,88.75905542,38.13932499,-97.90782381,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,88.8985349,37.53336441,-98.03296887,56.69661125,8.937932551,-77.42900096,72.57830819,30.28362108,-89.15210591,54.52015205,134.9567747,-42.12769682,58.95073892,91.29695505,-35.46081857,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,54.18490728,135.1786345,-42.43296108,72.58378044,29.99004206,-89.19456385,59.08086679,91.25257291,-35.41956447,56.55702879,8.99758064,-77.5583099,90.39399181,36.44485337,-96.70898849,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,53.96476125,135.3216474,-42.70237974,55.47409191,9.513197471,-78.47087493,59.55185413,91.07188534,-35.10308795,90.94212228,35.88296032,-96.3058349,72.26466279,29.97215335,-89.33998364,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,55.59533989,9.420385334,-78.40416656,52.82858405,135.9204156,-43.75396405,59.85620576,90.91408355,-35.008795,72.6447465,29.62708437,-89.14716536,90.85359447,35.35169734,-96.52180143,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,52.85276624,135.9128721,-43.55624532,55.16708551,9.644503617,-78.68164177,59.89052211,90.89833995,-34.90848955,72.79459199,29.43158012,-89.15458209,92.42543959,34.47958868,-95.48009439,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,74.40016772,28.60250941,-87.92861421,56.05496437,9.161876604,-77.93359064,91.92383982,34.30447301,-95.8323319,53.07076143,135.8150789,-43.5736988,59.60938757,91.02913284,-35.17151883,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,74.14033833,28.65859321,-88.213623,53.86514476,135.5957558,-42.75517159,59.84598497,91.00138562,-34.83371642,92.78531948,33.58473747,-95.23978987,56.54426593,9.046598987,-77.62223319,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3,0,51.89745382,134.1370618,-48.88838275,57.99608482,90.28733426,-39.23879389,54.65066905,12.22476418,-76.02202217,63.32320727,48.11777785,-80.74724687,62.9539546,74.98449446,-81.54340364,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
